,Unnamed: 0,title,price,enterprise,link
70,4,۶۱متر ۲خوابه (پارکینگ غیرمزاحم)گذر ۱۰متری,"۱,۵۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B1%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%BA%DB%8C%D8%B1%D9%85%D8%B2%D8%A7%D8%AD%D9%85-%DA%AF%D8%B0%D8%B1-%DB%B1%DB%B0%D9%85%D8%AA%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%86%D9%88%D8%A7%D8%A8_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYYgWVAI
71,5,۶۰ متر ۲خواب تکواحدی سرمایه‌گذاری فول بازسازی,"۱,۶۰۵,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYHEC_DQ
72,6,آپارتمان 63 متر دو خواب,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-63-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYskomku
73,7,آپارتمان ۵۸ متری در مرکز دهکده المپیک,"۱,۵۹۵,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D8%B1-%D9%85%D8%B1%DA%A9%D8%B2-%D8%AF%D9%87%DA%A9%D8%AF%D9%87-%D8%A7%D9%84%D9%85%D9%BE%DB%8C%DA%A9_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%D8%B4%D9%87%D8%AF%D8%A7%DB%8C-%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D8%A7%D8%B1%D8%B3_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYoAlQWQ
74,8,۶۰متر کمیل کوچه کرمی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1-%DA%A9%D9%85%DB%8C%D9%84-%DA%A9%D9%88%DA%86%D9%87-%DA%A9%D8%B1%D9%85%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYVIotMi
76,10,۶۰ متر/دو خواب/نبرد شمالی چهار راه کوکا,"۱,۶۳۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%86%D8%A8%D8%B1%D8%AF-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%DA%86%D9%87%D8%A7%D8%B1-%D8%B1%D8%A7%D9%87-%DA%A9%D9%88%DA%A9%D8%A7_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%BE%DB%8C%D8%B1%D9%88%D8%B2%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYogS8D4
77,11,61متر*2خواب/ سبحانی/ فول نوسازی,"۱,۶۰۵,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/61%D9%85%D8%AA%D8%B1-2%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C-%D9%81%D9%88%D9%84-%D9%86%D9%88%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYgsjDf6
78,12,۶۱متر/۲خواب/خوش نقشه/گذر,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B1%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%DA%AF%D8%B0%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D8%A8%DB%8C%D8%B1%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYL0kc0i
79,13,۶۰متری خوش نقشه واقع در تولید دارو,"۱,۵۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%88%D8%A7%D9%82%D8%B9-%D8%AF%D8%B1-%D8%AA%D9%88%D9%84%DB%8C%D8%AF-%D8%AF%D8%A7%D8%B1%D9%88_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AA%D9%88%D9%84%DB%8C%D8%AF-%D8%AF%D8%A7%D8%B1%D9%88_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYtEJX-d
80,14,اپارتمان 59متری/ شیک/سنددار,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-59%D9%85%D8%AA%D8%B1%DB%8C-%D8%B4%DB%8C%DA%A9-%D8%B3%D9%86%D8%AF%D8%AF%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%B4%D9%87%D8%B1-%D8%B2%DB%8C%D8%A8%D8%A7-_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdonqJh
81,15,واحد۶۲متر/سالن پرده خور/تکواحدی/خوش نقشه,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF%DB%B6%DB%B2%D9%85%D8%AA%D8%B1-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D9%87-%D8%AE%D9%88%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYt46Lvu
82,16,۵۵متر دوخوابه فول بازسازی شده خیابان پیچک,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B4%D8%AF%D9%87-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%D9%BE%DB%8C%DA%86%DA%A9_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%BE%DB%8C%D8%B1%D9%88%D8%B2%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYm4ctNs
83,17,آپارتمان 58 متر دو خواب,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-58-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%88%D8%AD%DB%8C%D8%AF%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYtE8MyC
84,18,۶۰ متر/دوخواب/پر نور/خوش نقشه,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D9%BE%D8%B1-%D9%86%D9%88%D8%B1-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D8%A8%D9%84%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYYsyR_b
85,19,۶۰.۲متردوخواب تکواحدی خوش نقشه کمیل صاحب الزمان,"۱,۵۹۸,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B0-%DB%B2%D9%85%D8%AA%D8%B1%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%DA%A9%D9%85%DB%8C%D9%84-%D8%B5%D8%A7%D8%AD%D8%A8-%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYQo5ELX
86,20,۶۱ متر دو خواب تک واحدی بازسازی کامل//کمیل،سبحانی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B1-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%DA%A9%D8%A7%D9%85%D9%84-%DA%A9%D9%85%DB%8C%D9%84-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYRorrPZ
87,21,آپارتمان فروشی طبقه دوم خوش نقشه در نوری,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D9%81%D8%B1%D9%88%D8%B4%DB%8C-%D8%B7%D8%A8%D9%82%D9%87-%D8%AF%D9%88%D9%85-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%AF%D8%B1-%D9%86%D9%88%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D9%87%D9%81%D8%AA-%DA%86%D9%86%D8%A7%D8%B1_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYucJNpC
88,22,۶۱ متر خوش نقشه عروسک ۱۶ متری امیری,"۱,۵۸۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%DB%B6%DB%B1-%D9%85%D8%AA%D8%B1-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B9%D8%B1%D9%88%D8%B3%DA%A9-%DB%B1%DB%B6-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%D9%85%DB%8C%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYtk55v8
89,23,اپارتمان ۶۲ متری/۲خواب/ عروسک منطقه,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," پیروزی', 'پریروز ",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%B9%D8%B1%D9%88%D8%B3%DA%A9-%D9%85%D9%86%D8%B7%D9%82%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYq4KNAb
90,0,60 متر تک واحدی جیحون,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/60-%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYc034tj
91,1,آپارتمان *تک واحدی *2خواب,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-2%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYcY5Br_
92,2,61متر دو خواب فول بازسازی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/61%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYUcYN9T
93,3,60متری آپارتمان اسلام اباد تک واحدی,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/60%D9%85%D8%AA%D8%B1%DB%8C-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%A7%D8%B3%D9%84%D8%A7%D9%85-%D8%A7%D8%A8%D8%A7%D8%AF-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYcYKpYK
94,4,اپارتمان ۶۲متری ۲خواب,"۱,۶۰۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B2%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B4%D9%87%D8%A7%D8%AF%D8%AA_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYcoq45I
95,5,اپارتمان ۵۷متر ۲ خواب گرگان/سلمان فارسی /مدنی,"۱,۵۸۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B5%DB%B7%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%DA%AF%D8%B1%DA%AF%D8%A7%D9%86-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D9%81%D8%A7%D8%B1%D8%B3%DB%8C-%D9%85%D8%AF%D9%86%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%DA%AF%D8%B1%DA%AF%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYJodWTR
97,7,۵۵ متر خیابان کمیل بین قصرلدشت و خوش,"۱,۵۹۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%DA%A9%D9%85%DB%8C%D9%84-%D8%A8%DB%8C%D9%86-%D9%82%D8%B5%D8%B1%D9%84%D8%AF%D8%B4%D8%AA-%D9%88-%D8%AE%D9%88%D8%B4_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYVE6C0D
98,8,59 متر دو خواب طبقه اول تک واحدی,"۱,۵۷۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/59-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B7%D8%A8%D9%82%D9%87-%D8%A7%D9%88%D9%84-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdU4oGL
99,9,۶۰متر۲خواب/تکواحدی/براصلی /جی سبحانی,"۱,۵۵۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B0%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%A8%D8%B1%D8%A7%D8%B5%D9%84%DB%8C-%D8%AC%DB%8C-%D8%B3%D8%A8%D8%AD%D8%A7%D9%86%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYc0mS6S
100,10,60متر/فول دیزاین/پارکینگ‌دار,"۱,۵۴۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/60%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYdooAyD
101,11,۶۱ متر ۲خواب تکواحدی خوش نقشه فول باسازی,"۱,۵۶۶,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/%DB%B6%DB%B1-%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D9%81%D9%88%D9%84-%D8%A8%D8%A7%D8%B3%D8%A7%D8%B2%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%A8%D8%B1%DB%8C%D8%A7%D9%86%DA%A9_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYO0S36J
103,13,۵۶متر دوخواب/۱۰مترپاسیو(امام خمینی) نایاب,"۱,۶۳۰,۰۰۰,۰۰۰ تومان"," جیحون', 'مشاور املاک ",https://divar.ir/v/%DB%B5%DB%B6%D9%85%D8%AA%D8%B1-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8-%DB%B1%DB%B0%D9%85%D8%AA%D8%B1%D9%BE%D8%A7%D8%B3%DB%8C%D9%88-%D8%A7%D9%85%D8%A7%D9%85-%D8%AE%D9%85%DB%8C%D9%86%DB%8C-%D9%86%D8%A7%DB%8C%D8%A7%D8%A8_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYd09lIF
110,4,۵۵متر/۲خواب/خوشنقشه/هفت چنار,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," قلمستان', 'آژانس املاک ",https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4%D9%86%D9%82%D8%B4%D9%87-%D9%87%D9%81%D8%AA-%DA%86%D9%86%D8%A7%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYR47uHU
111,5,۵۸ متر/۲ خواب/خوش نقشه/رنجبر,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," قلمستان', 'آژانس املاک ",https://divar.ir/v/%DB%B5%DB%B8-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%B1%D9%86%D8%AC%D8%A8%D8%B1_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AC%DB%8C%D8%AD%D9%88%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYFosf2-
112,6,آپارتمان55متری تکواحدی منتظری,"۱,۵۴۰,۰۰۰,۰۰۰ تومان"," قلمستان', 'آژانس املاک ",https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%8655%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%85%D9%86%D8%AA%D8%B8%D8%B1%DB%8C_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%AF%DB%8C%D9%84%D9%85%D8%A7%D9%86_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYSIjqiI
113,7,۵۵ متر دو خواب همکف ۹متر پاسیو سلسبیل سپه,"۱,۶۵۰,۰۰۰,۰۰۰ تومان"," قلمستان', 'آژانس املاک ",https://divar.ir/v/%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%D9%87%D9%85%DA%A9%D9%81-%DB%B9%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B3%DB%8C%D9%88-%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84-%D8%B3%D9%BE%D9%87_%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86_%D8%AA%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%84%D8%B3%D8%A8%DB%8C%D9%84_%D8%AF%DB%8C%D9%88%D8%A7%D8%B1/wYQE7otF
